PLAYER_NAME,POS,AGE,TEAM,GP,MP,PG%,SG%,SF%,PF%,C%,ON-COURT,ON_OFF,BAD_PASS,LOST_BALL,FOUL_SHOOT,OFF_FOUL,FOUL_SHOOT_DRAWN,OFF_FOUL_DRAWN,PGA,AND1,BLKD
Taurean Prince,PF,28,MIN,54,1192,,2%,45%,52%,,1.3,2.2,33,15,69,8,38,23,196,13,14
Payton Pritchard,PG,25,BOS,48,643,100%,,,,,1.0,-6.6,21,9,16,0,7,2,162,1,9
,,,,,,,,,,,,,,,,,,,,,
Trevelin Queen,SG,25,IND,7,70,40%,60%,,,,7.4,11.0,2,4,3,0,1,2,14,0,1
Neemias Queta,C,23,SAC,5,29,,,,,100%,-36.0,-38.6,0,1,5,0,1,1,2,0,0
Immanuel Quickley,SG,23,NYK,81,2344,26%,73%,1%,,,6.7,8.6,49,18,77,7,118,10,688,34,31
Lester Quinones,SG,22,GSW,4,18,50%,50%,,,,17.9,16.2,2,1,0,0,3,0,4,0,0
Julius Randle,PF,28,NYK,77,2737,,,,96%,4%,3.0,-0.5,72,75,87,43,246,9,812,81,57
Austin Reaves,SG,24,LAL,64,1843,,44%,48%,8%,,5.2,8.7,49,27,70,8,117,44,520,38,19
Cam Reddish,SF,23,TOT,40,990,,1%,84%,16%,,-9.0,-9.7,17,25,46,1,41,5,136,11,20
Cam Reddish,SF,23,NYK,20,438,,,99%,2%,,-1.9,-5.7,3,10,20,0,19,3,44,5,9
Cam Reddish,SF,23,POR,20,552,,1%,72%,27%,,-14.7,-12.9,14,15,26,1,22,2,92,6,11
Davon Reed,SG,27,TOT,43,342,9%,65%,24%,2%,,-12.6,-17.0,9,3,24,2,9,1,56,0,6
Davon Reed,SG,27,DEN,35,315,10%,69%,21%,,,-12.8,-17.5,9,3,21,2,7,1,47,0,6
Davon Reed,SG,27,LAL,8,27,,26%,50%,25%,,-10.7,-11.4,0,0,3,0,2,0,9,0,0
Paul Reed,C,23,PHI,69,755,,,,1%,99%,0.8,-4.9,10,14,81,10,27,3,65,7,17
Naz Reid,C,23,MIN,68,1251,,,,21%,79%,-4.6,-6.6,34,21,120,17,61,9,186,19,33
Jared Rhoden,SG,23,DET,14,198,,6%,62%,32%,,1.3,10.2,1,0,11,2,2,0,9,0,5
Nick Richards,C,25,CHO,65,1217,,,,,100%,-3.8,2.9,10,12,73,33,99,5,89,34,38
Josh Richardson,SG,29,TOT,65,1530,23%,70%,6%,1%,,-5.1,1.2,48,14,62,9,27,12,411,9,9
Josh Richardson,SG,29,SAS,42,997,34%,61%,5%,,,-7.0,4.2,36,9,33,8,17,6,324,6,7
Josh Richardson,SG,29,NOP,23,533,4%,86%,9%,2%,,-1.7,-4.4,12,5,29,1,10,6,87,3,2
Austin Rivers,SG,30,MIN,52,1016,35%,63%,2%,,,-5.8,-7.6,10,6,49,1,20,16,184,5,13
Duncan Robinson,SF,28,MIA,42,691,1%,6%,55%,38%,,-4.5,-5.2,20,1,49,4,11,7,106,4,5
Mitchell Robinson,C,24,NYK,59,1591,,,,,100%,6.5,5.4,11,12,115,9,58,3,133,8,27
Orlando Robinson,C,22,MIA,31,425,,,,4%,96%,4.0,4.7,4,5,24,6,14,3,63,3,8
Jeremiah Robinson-Earl,PF,22,OKC,43,814,,,10%,42%,47%,0.1,-1.4,6,5,46,2,22,2,104,2,13
Isaiah Roby,PF,24,SAS,42,474,,,19%,67%,14%,-11.7,-1.9,13,10,33,3,21,3,87,6,7
David Roddy,PF,21,MEM,70,1258,,3%,60%,36%,1%,-2.0,-8.2,21,15,65,9,32,8,140,7,24
,,,,,,,,,,,,,,,,,,,,,
Ryan Rollins,PG,20,GSW,12,62,100%,,,,,-37.3,-39.8,7,5,3,1,0,0,14,0,2
Derrick Rose,PG,34,NYK,27,338,91%,9%,,,,-2.9,-6.6,12,5,10,2,6,2,106,1,13
Terrence Ross,SG,31,TOT,63,1330,16%,49%,30%,5%,,-3.4,-2.2,23,8,58,3,16,8,228,5,16
Terrence Ross,SG,31,ORL,42,944,23%,62%,15%,,,-3.1,-0.4,21,6,26,3,10,5,131,4,9
Terrence Ross,SG,31,PHO,21,386,,18%,67%,15%,,-4.0,-6.4,2,2,32,0,6,3,97,1,7
Terry Rozier,SG,28,CHO,63,2221,32%,65%,3%,,,-6.3,-1.1,56,40,52,15,93,38,756,23,64
Ricky Rubio,PG,32,CLE,33,566,60%,40%,,,,3.3,-2.7,25,3,22,0,14,15,281,2,12
D'Angelo Russell,PG,26,TOT,71,2304,91%,9%,,,,1.4,0.5,131,34,56,8,79,18,1012,16,23
D'Angelo Russell,PG,26,MIN,54,1778,98%,2%,,,,-2.3,-3.9,104,26,48,8,61,15,774,12,17
D'Angelo Russell,PG,26,LAL,17,526,65%,35%,,,,14.1,15.4,27,8,8,0,18,3,238,4,6
Matt Ryan,SF,25,TOT,34,310,,11%,59%,30%,1%,2.4,2.4,2,1,13,1,4,1,35,0,4
Matt Ryan,SF,25,LAL,12,129,,,51%,49%,,-2.3,-3.0,1,0,7,1,2,1,10,0,0
Matt Ryan,SF,25,MIN,22,181,,18%,64%,17%,1%,5.7,6.2,1,1,6,0,2,0,25,0,4
Domantas Sabonis,C,26,SAC,79,2736,,,,,100%,2.9,1.9,85,67,140,55,198,12,1451,47,64
Luka Šamanić,PF,23,UTA,7,161,,,60%,40%,,-0.8,0.4,6,1,9,2,7,0,33,1,3
Dario Šarić,PF-C,28,TOT,57,806,,,,61%,39%,0.9,-1.0,22,13,66,10,42,3,174,18,18
Dario Šarić,PF,28,PHO,37,533,,,,91%,9%,-3.4,-6.0,13,11,46,7,25,3,135,12,14
Dario Šarić,C,28,OKC,20,273,,,,1%,99%,9.1,8.6,9,2,20,3,17,0,39,6,4
Olivier Sarr,C,23,OKC,9,114,,,,,100%,6.1,5.0,0,2,10,2,4,1,9,1,0
Jordan Schakel,SF,24,WAS,2,6,,16%,84%,,,33.3,34.7,0,0,0,0,0,0,3,0,0
Admiral Schofield,PF,25,ORL,37,451,,1%,22%,65%,13%,-9.1,-7.0,11,2,38,2,8,8,79,3,6
Dennis Schröder,PG,29,LAL,66,1986,100%,,,,,2.9,4.7,77,24,61,8,86,30,717,20,45
Jay Scrubb,SG,22,ORL,2,30,41%,59%,,,,-29.6,-27.0,2,0,0,1,1,0,2,0,2
Dereon Seabron,SG,22,NOP,5,12,,,55%,45%,,45.5,43.5,0,0,1,0,0,0,0,0,1
Alperen Şengün,C,20,HOU,75,2171,,,,,100%,-7.9,0.8,85,44,152,34,123,31,672,42,62
Collin Sexton,PG,24,UTA,48,1145,74%,26%,,,,-0.9,0.3,40,26,51,8,92,28,334,24,51
Landry Shamet,SG,25,PHO,40,807,41%,59%,,,,1.7,-0.1,18,13,33,2,16,13,211,3,15
Day'Ron Sharpe,C,21,BRK,48,552,,,,,100%,-10.3,-13.5,13,11,47,16,25,0,85,6,17
,,,,,,,,,,,,,,,,,,,,,
Shaedon Sharpe,SG,19,POR,80,1779,9%,61%,30%,,,-7.7,-7.3,32,30,64,8,48,8,229,11,31
Pascal Siakam,PF,28,TOR,71,2652,,,4%,61%,35%,2.2,3.1,73,45,103,31,229,8,1026,52,35
Chris Silva,PF,26,DAL,1,3,,,,100%,,12.5,12.3,0,0,1,1,0,0,0,0,0
Ben Simmons,PG,26,BRK,42,1105,25%,71%,4%,,,2.6,1.8,48,16,55,24,22,8,630,8,10
Kobi Simmons,SG,25,CHO,5,28,59%,41%,,,,-36.9,-31.4,0,0,0,0,1,1,11,0,0
Marko Simonovic,C,23,CHI,7,20,,,,24%,76%,36.0,34.6,0,0,3,0,0,0,0,0,0
Anfernee Simons,SG,23,POR,62,2171,42%,58%,,,,-1.2,5.4,65,34,73,15,69,11,595,18,42
Jericho Sims,C,24,NYK,52,812,,,,17%,83%,-6.3,-11.8,6,5,63,11,8,1,60,4,6
Marcus Smart,PG,28,BOS,61,1957,98%,2%,,,,5.9,-1.4,87,22,79,19,48,52,914,11,18
Dennis Smith Jr.,PG,25,CHO,54,1390,98%,2%,,,,-1.6,6.4,52,16,63,5,46,6,614,5,37
Dru Smith,SG,25,TOT,15,158,58%,41%,1%,,,-8.4,-9.2,1,1,14,0,2,1,51,1,3
Dru Smith,SG,25,MIA,5,67,76%,24%,,,,-9.4,-9.4,0,0,7,0,0,1,11,0,0
Dru Smith,SG,25,BRK,10,91,45%,53%,2%,,,-7.6,-9.0,1,1,7,0,2,0,40,1,3
Ish Smith,PG,34,DEN,43,398,100%,,,,,-4.1,-8.3,30,11,19,1,2,4,241,0,6
Jabari Smith Jr.,PF,19,HOU,79,2451,,,,88%,12%,-11.5,-8.5,41,36,137,13,85,12,225,15,35
Jalen Smith,C,22,IND,68,1279,,,,29%,71%,-4.5,-1.5,19,22,97,19,68,12,159,19,39
Xavier Sneed,SF,25,CHO,4,48,,19%,58%,24%,,-23.9,-18.3,0,2,4,1,1,1,11,0,1
Jeremy Sochan,PF,19,SAS,56,1458,,,2%,95%,3%,-7.6,3.8,47,27,58,10,62,7,340,18,48
Jaden Springer,SG,20,PHI,16,89,95%,5%,,,,-0.4,-5.3,2,1,11,0,3,0,19,0,3
Lamar Stevens,SF,25,CLE,62,1120,,11%,58%,32%,,1.8,-5.4,7,12,46,2,27,6,82,5,30
Isaiah Stewart,C,21,DET,50,1414,,,,46%,55%,-8.4,0.2,17,16,70,18,64,5,170,11,20
Max Strus,SF,26,MIA,80,2272,,16%,57%,27%,,-4.1,-9.1,40,13,104,9,34,18,397,8,23
,,,,,,,,,,,,,,,,,,,,,
Jalen Suggs,SG,21,ORL,53,1246,38%,53%,9%,,,-2.4,0.6,55,21,54,11,49,27,366,15,29
Edmond Sumner,SG,27,BRK,53,736,42%,48%,10%,1%,,2.9,2.0,25,13,38,3,56,10,155,14,25
Cole Swider,SF,23,LAL,7,41,,,10%,80%,10%,-1.6,-2.2,0,0,2,0,0,0,10,0,0
Jae'Sean Tate,SF,27,HOU,31,677,,38%,55%,7%,,-7.1,1.5,16,8,49,12,30,13,214,9,25
Jayson Tatum,SF,24,BOS,74,2732,,13%,53%,34%,,8.3,5.5,79,78,46,32,255,3,874,50,58
Terry Taylor,PF,23,TOT,31,264,,8%,10%,73%,9%,4.4,7.2,1,2,7,3,6,1,28,1,6
Terry Taylor,PF,23,IND,26,228,,9%,12%,74%,5%,-2.4,1.1,1,2,6,3,4,1,28,1,6
Terry Taylor,PF,23,CHI,5,36,,,,67%,33%,47.0,45.8,0,0,1,0,2,0,0,0,0
Garrett Temple,SG,36,NOP,25,162,,22%,78%,1%,,-3.0,-5.4,3,0,9,0,2,0,29,0,2
Dalen Terry,SG,20,CHI,38,214,,22%,61%,18%,,2.8,1.2,2,2,15,1,10,4,58,1,7
Daniel Theis,C,30,IND,7,109,,,,,100%,-8.9,-5.6,0,0,4,1,7,0,23,2,3
Cam Thomas,SG,21,BRK,57,948,9%,56%,32%,3%,,-1.3,-3.3,22,18,32,4,76,10,187,18,14
Klay Thompson,SF,32,GSW,69,2279,,26%,71%,3%,,3.1,3.1,57,24,73,12,53,3,381,11,33
JT Thor,PF,20,CHO,69,969,,,3%,94%,3%,-6.6,-1.0,20,12,46,4,19,1,85,2,13
Matisse Thybulle,SF-SG,25,TOT,71,1200,4%,51%,43%,2%,,1.8,1.6,17,3,52,3,16,11,133,4,7
Matisse Thybulle,SF,25,PHI,49,591,,31%,65%,4%,,8.8,4.8,5,1,29,2,7,10,53,2,4
Matisse Thybulle,SG,25,POR,22,609,7%,71%,22%,,,-5.0,-1.6,12,2,23,1,9,1,80,2,3
Xavier Tillman Sr.,C,24,MEM,61,1180,,,,44%,56%,-1.3,-7.0,15,14,55,11,45,3,227,12,34
Isaiah Todd,PF,21,WAS,6,61,,,5%,16%,80%,-6.9,-5.7,0,1,2,1,0,0,11,0,1
Obi Toppin,PF,24,NYK,67,1050,,,,100%,,2.9,-0.3,14,8,42,9,22,0,160,2,15
Juan Toscano-Anderson,SF,29,TOT,52,700,,15%,59%,26%,,-9.2,-9.8,15,8,40,8,9,9,159,2,12
Juan Toscano-Anderson,SF,29,LAL,30,365,,7%,51%,42%,,-9.4,-10.9,5,5,24,5,5,5,64,1,6
Juan Toscano-Anderson,SF,29,UTA,22,335,,25%,67%,8%,,-8.9,-8.6,10,3,16,3,4,4,95,1,6
Karl-Anthony Towns,PF,27,MIN,29,957,,,,65%,35%,0.9,1.4,40,12,57,28,59,6,318,15,19
Gary Trent Jr.,SG,24,TOR,66,2118,22%,76%,3%,,,-1.6,-6.2,17,16,43,12,85,10,254,21,32
P.J. Tucker,PF,37,PHI,75,1920,,,8%,83%,8%,4.2,-1.1,13,3,97,21,6,12,153,2,9
,,,,,,,,,,,,,,,,,,,,,
Myles Turner,C,26,IND,62,1825,,,,,100%,-1.6,3.4,27,21,134,32,130,5,214,32,31
Stanley Umude,SG,23,DET,1,2,,,100%,,,75.0,83.5,0,0,0,0,1,0,0,0,0
Jonas Valančiūnas,C,30,NOP,79,1968,,,,,100%,-0.5,-5.1,34,46,126,53,108,1,321,24,47
Jarred Vanderbilt,PF,23,TOT,78,1879,,,42%,54%,5%,-1.7,-1.6,29,36,92,16,61,22,462,11,30
Jarred Vanderbilt,PF,23,UTA,52,1254,,,51%,45%,5%,-2.5,-2.0,20,20,59,15,43,8,357,8,21
Jarred Vanderbilt,PF,23,LAL,26,625,,,24%,72%,4%,-0.1,-0.8,9,16,33,1,18,14,105,3,9
Fred VanVleet,PG,28,TOR,69,2535,92%,8%,,,,2.6,3.9,77,36,82,15,106,26,1137,23,58
Devin Vassell,SG,22,SAS,38,1178,6%,73%,20%,,,-12.9,-4.0,36,11,38,5,47,4,335,12,18
Gabe Vincent,PG,26,MIA,68,1759,82%,19%,,,,-0.1,0.1,49,19,77,13,32,24,403,11,19
Noah Vonleh,C,27,BOS,23,171,,,,20%,80%,-2.2,-9.2,2,2,15,7,1,0,20,0,4
Nikola Vučević,C,32,CHI,82,2746,,,,1%,100%,-1.0,-8.1,56,36,107,27,71,4,653,22,44
Dean Wade,PF,26,CLE,44,891,,,35%,61%,4%,7.1,1.8,10,4,44,0,13,8,96,4,7
Franz Wagner,SF,21,ORL,80,2609,,16%,72%,12%,,0.6,10.2,72,53,78,23,138,44,680,31,84
Moritz Wagner,C,25,ORL,57,1109,,,,6%,94%,-1.5,1.8,20,13,67,19,90,24,197,21,31
Ish Wainright,SF,28,PHO,60,915,,,36%,64%,,5.4,4.8,13,0,62,5,11,8,133,2,8
Jabari Walker,SF,20,POR,56,619,,6%,37%,55%,2%,-8.7,-6.0,10,8,29,8,21,4,84,5,13
Kemba Walker,PG,32,DAL,9,144,100%,,,,,-3.5,-3.9,4,0,11,0,9,3,48,2,5
Lonnie Walker IV,SG,24,LAL,56,1297,9%,52%,37%,2%,,-6.6,-10.7,18,10,45,4,51,5,150,10,21
John Wall,PG,32,LAC,34,755,79%,21%,,,,-5.2,-7.2,49,21,39,5,59,1,435,13,30
T.J. Warren,PF-SF,29,TOT,42,687,,,19%,68%,14%,3.7,2.3,4,5,33,4,17,2,95,6,7
T.J. Warren,PF,29,BRK,26,490,,,20%,62%,18%,0.1,-1.3,3,5,23,4,15,2,69,4,6
T.J. Warren,SF,29,PHO,16,197,,,16%,83%,2%,12.6,11.3,1,0,10,0,2,0,26,2,1
Duane Washington Jr.,SG,22,PHO,31,394,72%,26%,2%,,,-3.7,-6.2,22,11,13,0,10,3,147,3,16
P.J. Washington,PF,24,CHO,73,2380,,,3%,95%,3%,-7.3,-3.9,55,31,121,11,86,8,407,23,62
,,,,,,,,,,,,,,,,,,,,,
TyTy Washington Jr.,PG,21,HOU,31,433,100%,,,,,-5.3,3.3,8,4,20,1,8,4,106,2,4
Yuta Watanabe,SF,28,BRK,58,928,,4%,31%,58%,8%,-1.2,-3.2,10,5,57,3,24,8,117,3,9
Lindy Waters III,SG,25,OKC,41,531,1%,20%,54%,24%,,10.0,10.1,3,4,31,0,7,1,72,0,3
Trendon Watford,PF,22,POR,62,1182,,,1%,44%,55%,-6.4,-4.0,27,15,62,18,51,14,311,12,14
Peyton Watson,SG,20,DEN,23,186,,29%,66%,5%,,-14.5,-18.6,4,3,8,0,10,2,23,2,4
Blake Wesley,SG,19,SAS,37,669,36%,57%,7%,,,-14.5,-5.3,37,17,46,3,20,2,244,3,26
Russell Westbrook,PG,34,TOT,73,2126,74%,26%,,,,-0.1,-1.4,169,51,71,16,144,8,1252,34,79
Russell Westbrook,PG,34,LAL,52,1491,67%,33%,,,,-1.4,-3.3,125,31,53,11,108,6,879,22,66
Russell Westbrook,PG,34,LAC,21,635,92%,8%,,,,3.1,3.0,44,20,18,5,36,2,373,12,13
Coby White,SG,22,CHI,74,1730,49%,47%,4%,,,4.0,4.3,38,18,69,3,33,24,479,12,24
Derrick White,SG,28,BOS,82,2319,21%,71%,8%,,,10.7,9.8,54,25,117,4,96,51,793,27,34
Jack White,SF,25,DEN,17,66,,,50%,50%,,-6.1,-9.6,0,0,8,0,2,0,9,1,2
Joe Wieskamp,SF,23,TOR,9,50,23%,31%,46%,,,5.6,4.5,0,1,1,0,0,0,7,0,1
Aaron Wiggins,SG,24,OKC,70,1297,4%,39%,47%,9%,,2.4,1.8,23,20,65,5,40,6,199,11,33
Andrew Wiggins,SF,27,GSW,37,1190,,1%,73%,26%,,5.3,5.0,23,12,59,10,38,10,219,12,21
Lindell Wigginton,PG,24,MIL,7,87,100%,,,,,-20.3,-24.4,9,2,6,1,5,4,33,1,2
Alondes Williams,SG,23,BRK,1,5,,,100%,,,-45.5,-46.8,1,0,0,0,0,0,0,0,0
Donovan Williams,SG,21,ATL,2,4,,,100%,,,83.3,83.0,0,0,0,0,0,0,0,0,0
Grant Williams,PF,24,BOS,79,2045,,,5%,86%,8%,5.3,-2.7,27,20,102,17,48,20,333,12,22
Jalen Williams,SG,21,OKC,75,2276,9%,71%,20%,1%,,-0.3,-3.3,42,41,99,16,99,20,604,25,52
Jaylin Williams,C,20,OKC,49,914,,,,,100%,-3.8,-6.5,17,4,64,13,26,48,185,4,17
Jeenathan Williams,SG,23,POR,5,127,3%,88%,9%,,,-10.8,-7.4,2,0,9,1,2,0,23,1,2
,,,,,,,,,,,,,,,,,,,,,
Kenrich Williams,PF,28,OKC,53,1206,,8%,39%,43%,10%,4.7,5.1,11,10,60,7,21,35,255,5,13
Mark Williams,C,21,CHO,43,828,,,,,100%,-4.3,1.9,10,12,53,16,47,1,43,10,20
Patrick Williams,PF,21,CHI,82,2323,,,,89%,11%,-1.8,-8.3,24,29,77,20,50,11,248,10,38
Robert Williams,C,25,BOS,35,824,,,1%,46%,53%,10.2,4.5,16,6,44,8,22,0,128,9,12
Vince Williams Jr.,SG,22,MEM,15,105,7%,91%,2%,,,-16.3,-20.5,2,1,7,1,1,1,10,0,1
Ziaire Williams,SF,21,MEM,37,561,1%,13%,77%,9%,,-5.3,-10.5,16,9,35,2,12,17,80,4,5
Zion Williamson,PF,22,NOP,29,956,,,,95%,5%,7.3,6.9,34,41,31,14,127,2,344,35,44
Dylan Windler,SF,26,CLE,3,10,,,60%,40%,,-11.4,-17.2,1,0,0,0,0,0,2,0,0
Justise Winslow,PF,26,POR,29,776,,10%,62%,28%,1%,-1.6,2.5,21,12,44,7,12,7,225,0,13
James Wiseman,C,21,TOT,45,867,,,,,100%,-17.6,-13.7,14,10,73,17,44,2,72,7,23
James Wiseman,C,21,GSW,21,262,,,,,100%,-18.6,-21.9,6,1,28,6,15,2,35,4,4
James Wiseman,C,21,DET,24,605,,,,,100%,-17.1,-10.1,8,9,45,11,29,0,37,3,19
Christian Wood,C,27,DAL,67,1738,,,,13%,87%,-1.3,-2.6,33,29,94,37,131,8,290,38,40
Delon Wright,PG,30,WAS,50,1221,78%,22%,,,,2.4,5.3,18,16,32,3,29,15,467,11,14
McKinley Wright IV,PG,24,DAL,27,335,99%,1%,,,,-13.5,-15.0,8,9,17,0,7,4,151,5,7
Gabe York,SG,29,IND,3,56,75%,25%,,,,16.6,20.4,0,0,2,0,1,3,13,0,2
Thaddeus Young,PF,34,TOR,54,795,,1%,15%,55%,29%,-5.4,-8.2,31,7,49,2,14,10,168,4,9
Trae Young,PG,24,ATL,73,2541,100%,,,,,0.8,1.0,235,44,48,13,223,42,1685,44,85
Omer Yurtseven,C,24,MIA,9,83,,,,,100%,6.5,6.9,1,2,11,1,3,0,4,2,1
Cody Zeller,C,30,MIA,15,217,,,,,100%,-11.9,-12.4,6,0,19,6,14,0,26,3,3
Ivica Zubac,C,25,LAC,76,2170,,,,,100%,-0.6,-2.8,36,31,148,28,110,2,184,18,46
